Nome da Origem;Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial_1;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;Column1
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;;;;b3S;2;9;SAO JOSE DO EGITO;PE;01/03/2023;517806;404297;451112;411837;66694;2744;0;32;
dado-Instituições-Individuais-resumo-03-23.csv;REPOM S.A.;65697260;REPOM S.A. - PRUDENCIAL;;84916;n4;2;41;BARUERI;SP;01/03/2023;514726;62752;422818;98094;91908;11114;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;;;;b3S;2;9;SAO BENTO DO SUL;SC;01/03/2023;508605;414691;440253;406651;68352;-1304;0;19;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;;;;b3S;2;9;XANXERE;SC;01/03/2023;507830;168702;441164;411804;66666;5045;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;;;;b3S;2;9;FRUTAL;MG;01/03/2023;506861;354601;407272;342183;99590;4243;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;;;;b3S;2;9;ASSIS CHATEAUBRIAND;PR;01/03/2023;502162;356120;441753;293496;60409;2198;0;8;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI;68987;;;;b3S;2;9;ARAGUARI;MG;01/03/2023;498299;330875;430238;270494;68061;1830;0;11;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;;;;b3S;2;9;LONDRINA;PR;01/03/2023;496334;359947;456683;284108;39651;-2034;0;15;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;;;;b3S;2;9;GOIANESIA;GO;01/03/2023;492642;336211;367704;277444;124938;1781;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;;;;b3S;2;9;PARA DE MINAS;MG;01/03/2023;492267;177988;426531;413985;65736;4619;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;;;;b3S;2;9;PARA DE MINAS;MG;01/03/2023;489867;271607;427205;415892;62662;2629;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;EBANX INSTITUICAO DE PAGAMENTOS LTDA.;21018182;EBANX IP - PRUDENCIAL;;85094;n4;2;41;CURITIBA;PR;01/03/2023;489665;0;344897;312259;144768;5046;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;;;;b3S;2;9;SANTO ANTONIO DO MONTE;MG;01/03/2023;488305;251954;438779;355581;49526;298;0;8;
dado-Instituições-Individuais-resumo-03-23.csv;BLU INSTITUIÇÃO DE PAGAMENTO LTDA.;10506341;BLU IP - PRUDENCIAL;;86677;n4;2;41;RIO DE JANEIRO;RJ;01/03/2023;487360;0;449999;64811;37360;-7361;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3612764;;;;b3S;2;9;CACOAL;RO;01/03/2023;487097;409217;404373;307204;82724;5;0;23;
dado-Instituições-Individuais-resumo-03-23.csv;BRASIL CARD INSTITUIÇÃO DE PAGAMENTOS LTDA;3130170;COBUCCIO SCFI - PRUDENCIAL;;85173;n4;2;41;MONTE BELO;MG;01/03/2023;486278;463342;480116;0;6162;-4222;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3502968;SANTANDER - PRUDENCIAL;30379;80185;n2;2;16;SAO PAULO;SP;01/03/2023;485953;0;26283;0;459670;-8764;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES - CRESOL GERAÇÕES;4622657;;;;b3S;2;9;TENENTE PORTELA;RS;01/03/2023;484508;340314;426773;256608;57734;-902;0;19;
dado-Instituições-Individuais-resumo-03-23.csv;TORO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;29162769;SANTANDER - PRUDENCIAL;30379;80185;n2;2;15;SAO PAULO;SP;01/03/2023;482069;0;173025;146093;309044;1553;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;01/03/2023;478460;264115;408558;396903;69902;-23639;0;14;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;;;;b3S;2;9;FRANCA;SP;01/03/2023;477569;263246;436346;429898;41223;2258;0;11;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ESSÊNCIA - CRESOL ESSÊNCIA;6031727;;;;b3S;2;9;SANTO CRISTO;RS;01/03/2023;468180;329641;415695;272942;52485;2587;0;18;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;;;;b3S;2;9;PORTO VELHO;RO;01/03/2023;463694;300863;406996;300525;56698;3159;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7789195;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;01/03/2023;460248;310578;339348;330762;120900;7682;0;2;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF;33370115;;;;b3S;2;9;RIO DE JANEIRO;RJ;01/03/2023;459406;164217;409907;402084;49499;-2518;0;19;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;;;;b3S;2;9;FRANCA;SP;01/03/2023;458438;275235;401470;389611;56967;2460;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;;;;b3S;2;9;BRASILIA;DF;01/03/2023;455472;185690;390848;322469;64624;1034;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP;6126780;;;;b3S;2;9;GUARAPUAVA;PR;01/03/2023;451815;352244;392986;185584;58828;2434;0;14;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA;71243034;;;;b3S;2;9;CAPELINHA;MG;01/03/2023;444642;241823;364863;313325;79779;4491;0;24;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;;;;b3S;2;9;NOVO HAMBURGO;RS;01/03/2023;443124;301248;396049;366818;47075;-603;0;11;
dado-Instituições-Individuais-resumo-03-23.csv;BANCO SENFF S.A.;11970623;SENFFNET IP - PRUDENCIAL;;83670;b1;2;8;CURITIBA;PR;01/03/2023;442873;279991;371963;338196;70910;3651;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;;;;b3S;2;9;PIUMHI;MG;01/03/2023;441825;297346;385712;285870;56113;2285;0;6;
dado-Instituições-Individuais-resumo-03-23.csv;SWAP MEIOS DE PAGAMENTOS INSTITUICAO DE PAGAMENTO S.A.;31680151;SWAP MEIOS DE PAGAMENTOS IP - PRUDENCIAL;;86732;n4;2;41;SAO PAULO;SP;01/03/2023;440691;0;416117;226735;24574;-16433;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;;;;b3S;2;9;GOVERNADOR VALADARES;MG;01/03/2023;440605;243745;374854;355810;65750;4548;0;15;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO;11969853;;;;b3S;2;9;MEDIANEIRA;PR;01/03/2023;437739;332698;398667;201168;39072;2004;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;CCB BRASIL ARRENDAMENTO MERCANTIL S/A.;69720910;CCB - PRUDENCIAL;32119;80295;n1;2;19;SAO PAULO;SP;01/03/2023;437634;122160;144110;0;293524;7566;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;VIA CERTA CFI - PRUDENCIAL;;80831;n1;2;14;SANTO CRISTO;RS;01/03/2023;437002;404394;402214;376435;34789;-2578;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;;;;b3S;2;9;RUBIATABA;GO;01/03/2023;434889;264601;352348;284082;82540;3802;0;12;
dado-Instituições-Individuais-resumo-03-23.csv;KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;KREDILIG S.A. - CFI - PRUDENCIAL;;83498;n1;2;14;BIGUACU;SC;01/03/2023;433172;485668;247929;111946;185243;5111;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.;11275560;RECARGAPAY IP - PRUDENCIAL;;85898;n4;2;41;SAO PAULO;SP;01/03/2023;428225;0;373612;129425;54613;-1418;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PROSPERAR LTDA. - UNICRED PROSPERAR;1705236;;;;b3S;2;9;SANTANA DO LIVRAMENTO;RS;01/03/2023;424626;279293;376422;357214;48204;1967;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71238232;;;;b3S;2;9;CARMOPOLIS DE MINAS;MG;01/03/2023;423220;192653;361234;322308;61986;5683;0;13;
dado-Instituições-Individuais-resumo-03-23.csv;SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;;;;b3S;2;9;BELEM;PA;01/03/2023;421379;258811;379658;317307;41722;-112;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER - COOPEREMB;46642294;;;;b3S;2;9;SAO JOSE DOS CAMPOS;SP;01/03/2023;420371;255050;84563;63701;335808;8986;0;17;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;;;;b3S;2;9;LARANJEIRAS DO SUL;PR;01/03/2023;420190;329161;355728;143914;64462;3171;0;10;
dado-Instituições-Individuais-resumo-03-23.csv;WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.;92875780;WARREN CCVM LTDA - PRUDENCIAL;52333;82664;n2;2;15;PORTO ALEGRE;RS;01/03/2023;417234;0;395131;368167;22102;-395;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;;;;b3S;2;9;UBERABA;MG;01/03/2023;416035;253161;359820;301721;56215;3689;0;5;
dado-Instituições-Individuais-resumo-03-23.csv;BEN BENEFÍCIOS E SERVIÇOS INSTITUIÇÃO DE PAGAMENTO S.A.;30798783;SANTANDER - PRUDENCIAL;;80185;n4;2;41;SAO PAULO;SP;01/03/2023;414201;0;356590;0;57611;-1602;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;;;;b3S;2;9;IPATINGA;MG;01/03/2023;412927;287334;320967;303076;91960;3313;0;21;
dado-Instituições-Individuais-resumo-03-23.csv;GUIDE INVESTIMENTOS S.A. CORRETORA DE VALORES;65913436;GUIDE INVESTIMENTOS - PRUDENCIAL;52065;84837;n2;2;15;SAO PAULO;SP;01/03/2023;409413;0;301579;212192;107834;-27250;6;0;
dado-Instituições-Individuais-resumo-03-23.csv;BANQI INSTITUICAO DE PAGAMENTO LTDA.;30723871;BANQI IP - PRUDENCIAL;;85829;n4;2;41;SAO PAULO;SP;01/03/2023;408780;0;177766;43966;231014;-16852;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;;;;b3S;2;9;JI-PARANA;RO;01/03/2023;407052;335853;343207;149984;63845;1643;0;16;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI;71392047;;;;b3S;2;9;MONTE CARMELO;MG;01/03/2023;404918;207057;348229;232189;56690;1159;0;1;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ERECHIM LTDA;1572667;;;;b3S;2;9;ERECHIM;RS;01/03/2023;404404;226017;361908;355643;42496;457;0;5;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;;;;b3S;2;9;CARATINGA;MG;01/03/2023;404312;230767;329011;321256;75301;3922;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;BANCO XCMG BRASIL S.A.;36658769;BANCO XCMG BRASIL - PRUDENCIAL;;85300;b2;2;8;POUSO ALEGRE;MG;01/03/2023;403892;361046;270229;256699;133662;2294;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;5816451;GENIAL - PRUDENCIAL;51839;80941;n2;2;15;RIO DE JANEIRO;RJ;01/03/2023;403724;0;270245;4858;133479;-2422;4;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA;37079720;;;;b3S;2;9;BRASILIA;DF;01/03/2023;403612;222394;341528;335882;62084;-420;0;14;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO CREDINACIONAL LTDA. - SICOOB CREDINACIONAL;25420696;;;;b3S;2;9;ABAETE;MG;01/03/2023;402529;193315;353347;279093;49182;2658;0;11;
dado-Instituições-Individuais-resumo-03-23.csv;SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37255049;;;;b3S;2;9;GOIANIA;GO;01/03/2023;402437;223537;283944;227184;118493;13308;0;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;;;;b3S;2;9;PARAISO DO NORTE DO TOCANTINS;TO;01/03/2023;400403;252054;343055;309083;57348;1897;0;16;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;21661202;;;;b3S;2;9;ENTRE RIOS DE MINAS;MG;01/03/2023;398024;208568;335453;300849;62571;4312;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;;;;b3S;2;9;DIVINOPOLIS;MG;01/03/2023;392746;225169;331234;310918;61512;3317;0;14;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA;7252614;;;;b3S;2;9;PAIM FILHO;RS;01/03/2023;387661;275174;346188;152949;41473;1454;0;12;
dado-Instituições-Individuais-resumo-03-23.csv;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3384738;VOTORANTIM - PRUDENCIAL;51011;80484;n2;2;16;SAO PAULO;SP;01/03/2023;387514;0;250551;0;136963;6366;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BURITIS - SICOOB BURITIS;5247312;;;;b3S;2;9;RONDONOPOLIS;MT;01/03/2023;378569;246864;323025;277910;55544;-939;0;20;
dado-Instituições-Individuais-resumo-03-23.csv;QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1722480;QUERO-QUERO VERDECARD IP - PRUDENCIAL;;85678;n4;2;41;CACHOEIRINHA;RS;01/03/2023;377148;118112;301688;3337;75459;4048;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;;;;b3S;2;9;JOAO PINHEIRO;MG;01/03/2023;374157;247135;322097;233071;52060;1047;0;12;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;;;;b3S;2;9;RIO VERDE;GO;01/03/2023;372992;269110;314510;253541;58482;2523;0;2;
dado-Instituições-Individuais-resumo-03-23.csv;AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;27214112;AL5 S.A. CFI - PRUDENCIAL;;84734;n1;2;14;CUIABA;MT;01/03/2023;369284;226349;287424;283348;81860;-698;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13293225;ÓRAMA DTVM S.A. - PRUDENCIAL;;84260;n2;2;16;RIO DE JANEIRO;RJ;01/03/2023;369007;0;338863;289288;30144;-61;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;;;;b3S;2;9;CAMPOS DOS GOYTACAZES;RJ;01/03/2023;366476;250336;311680;280298;54796;693;0;19;
dado-Instituições-Individuais-resumo-03-23.csv;CREDIBRF - COOPERATIVA DE CRÉDITO;82096447;;;;b3S;2;9;CURITIBA;PR;01/03/2023;366459;155477;206122;197079;160336;6396;0;26;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7502031;;;;b3S;2;9;GOIANESIA;GO;01/03/2023;366216;215909;283329;248997;82887;3453;0;8;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA COOPERAR - CRESOL COOPERAR;5983995;;;;b3S;2;9;HUMAITA;RS;01/03/2023;365770;258941;327220;178434;38549;2582;0;13;
dado-Instituições-Individuais-resumo-03-23.csv;EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO;9089356;EFI S.A. IP - PRUDENCIAL;;84978;n4;2;41;OURO PRETO;MG;01/03/2023;364947;15057;328241;286471;36706;-96;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPER CARD INSTITUIÇÃO DE PAGAMENTO LTDA.;5938780;COOPER CARD IP - PRUDENCIAL;;86134;n4;2;41;BARUERI;SP;01/03/2023;362369;114711;192685;63906;169685;426;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;;;;b3S;2;9;GUARANI;MG;01/03/2023;360955;134918;327142;313022;33813;2261;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA E ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA. - CREDISIS/CREDIPLAN;97259253;;;;b3S;2;9;PASSO FUNDO;RS;01/03/2023;360378;137166;324302;316374;36076;2782;0;3;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;;;;b3S;2;9;BOM DESPACHO;MG;01/03/2023;359979;255346;310293;302036;49686;2009;0;5;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA;2057584;;;;b3S;2;9;PINTADAS;BA;01/03/2023;358410;205728;280535;257995;77876;2024;0;21;
dado-Instituições-Individuais-resumo-03-23.csv;SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;;;;b3S;2;9;VALENTE;BA;01/03/2023;357715;221003;273240;250498;84475;2179;0;19;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;;;;b3S;2;9;BELO HORIZONTE;MG;01/03/2023;356242;159170;294672;290488;61570;477;0;4;
dado-Instituições-Individuais-resumo-03-23.csv;AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;AFEAM - PRUDENCIAL;;81108;n1;1;30;MANAUS;AM;01/03/2023;352418;40093;239462;11680;112956;4392;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;BARI COMPANHIA HIPOTECÁRIA;14511781;BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;51774;80893;n1;2;29;CURITIBA;PR;01/03/2023;348452;270751;284506;265164;63946;3506;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;;;;b3S;2;9;RIO DE JANEIRO;RJ;01/03/2023;348412;129859;314228;309174;34184;-420;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. - SICOOB UNIÃO CENTRAL;22749014;;;;b3S;2;9;PARAOPEBA;MG;01/03/2023;348205;165579;286963;248039;61242;3526;0;10;
dado-Instituições-Individuais-resumo-03-23.csv;ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO;13140088;ACESSO SOLUÇÕES DE PAGAMENTO - PRUDENCIAL;;84806;n4;2;41;SAO PAULO;SP;01/03/2023;346691;78379;305227;193212;41465;-7900;1;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;;;;b3S;2;9;LAGES;SC;01/03/2023;346046;225131;301388;260988;44658;2474;0;9;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;9403026;;;;b3S;2;9;GRAJAU;MA;01/03/2023;345872;295781;280044;170449;65829;373;0;22;
dado-Instituições-Individuais-resumo-03-23.csv;TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;TODESCREDI S/A - CFI - PRUDENCIAL;;83546;n1;2;14;BENTO GONCALVES;RS;01/03/2023;345564;351047;280993;276788;64571;1115;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;;;;b3S;2;9;JAGUARIUNA;SP;01/03/2023;344285;182199;316754;272599;27531;1464;0;7;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;3269540;;;;b3S;2;9;BELO HORIZONTE;MG;01/03/2023;341382;270134;282166;275238;59216;-219;0;0;
dado-Instituições-Individuais-resumo-03-23.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;;;;b3S;2;9;BOA ESPERANCA;MG;01/03/2023;341007;211781;298201;176565;42806;2173;0;1;
dado-Instituições-Individuais-resumo-03-23.csv;BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2201501;BNY MELLON - PRUDENCIAL;51808;80910;n2;2;16;RIO DE JANEIRO;RJ;01/03/2023;340990;0;112991;0;227999;-11981;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;ALFA CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;62178421;ALFA - PRUDENCIAL;51293;80570;n2;2;15;SAO PAULO;SP;01/03/2023;336415;0;18582;0;317833;4984;2;0;
dado-Instituições-Individuais-resumo-03-23.csv;SEM PARAR SOCIEDADE DE CRÉDITO DIRETO S.A.;45879000;SEM PARAR SCD - PRUDENCIAL;;86158;n1;2;43;SAO PAULO;SP;01/03/2023;336278;131152;19600;0;316679;3648;2;0;
